,datetime,configfile,mode,a,t,kobj,ksce,kobjsce,xdiscr,adiscr,lam,s,l,acc
446,2021-08-02 19:39:15,ucf-101-sbert.config,s,compositions,101,100,10,250,0,0,0.75,1,English,0.1554054054054054
447,2021-08-02 19:40:00,ucf-101-sbert.config,os,simple,101,10,3,250,0,0,0.75,1,English,0.3156906906906907
448,2021-08-02 19:40:45,ucf-101-sbert.config,os,simple,101,10,5,250,0,0,0.75,1,English,0.30285285285285285
449,2021-08-02 19:41:30,ucf-101-sbert.config,os,simple,101,10,10,250,0,0,0.75,1,English,0.29204204204204204
450,2021-08-02 19:42:16,ucf-101-sbert.config,os,simple,101,50,3,250,0,0,0.75,1,English,0.3201951951951952
451,2021-08-02 19:43:02,ucf-101-sbert.config,os,simple,101,50,5,250,0,0,0.75,1,English,0.30615615615615616
452,2021-08-02 19:43:48,ucf-101-sbert.config,os,simple,101,50,10,250,0,0,0.75,1,English,0.29219219219219217
453,2021-08-02 19:44:34,ucf-101-sbert.config,os,simple,101,100,3,250,0,0,0.75,1,English,0.3237237237237237
454,2021-08-02 19:45:20,ucf-101-sbert.config,os,simple,101,100,5,250,0,0,0.75,1,English,0.3127627627627628
455,2021-08-02 19:46:17,ucf-101-sbert.config,os,simple,101,100,10,250,0,0,0.75,1,English,0.2985735735735736
456,2021-08-02 19:53:53,ucf-101-sbert.config,os,compositions,101,100,5,100,0,0,0.75,1,English,0.3899399399399399
457,2021-08-02 19:59:57,ucf-101-sbert.config,os,compositions,101,100,5,100,0,0,1.0,1,English,0.3869369369369369
458,2021-08-02 20:11:49,ucf-101-sbert.config,os,compositions,101,100,5,250,0,0,0.75,1,English,0.3899399399399399
459,2021-08-02 20:23:20,ucf-101-sbert.config,os,compositions,101,100,5,250,0,0,1.0,1,English,0.3951951951951952
460,2021-08-02 20:46:06,ucf-101-sbert.config,os,compositions,101,100,5,500,0,0,0.75,1,English,0.390015015015015
461,2021-08-02 21:05:30,ucf-101-sbert.config,os,compositions,101,100,5,500,0,0,1.0,1,English,0.3912912912912913
462,2021-08-02 21:06:02,ucf-101-sbert.config,o,compositions,25,10,5,250,0,0,0.75,1,English,0.3906348208673789
463,2021-08-02 21:06:06,ucf-101-sbert.config,o,compositions,25,50,5,250,0,0,0.75,1,English,0.3978629792583281
464,2021-08-02 21:06:10,ucf-101-sbert.config,o,compositions,25,100,5,250,0,0,0.75,1,English,0.3912633563796353
465,2021-08-02 21:06:13,ucf-101-sbert.config,s,compositions,25,100,3,250,0,0,0.75,1,English,0.28629792583280955
466,2021-08-02 21:06:17,ucf-101-sbert.config,s,compositions,25,100,5,250,0,0,0.75,1,English,0.2752985543683218
467,2021-08-02 21:06:20,ucf-101-sbert.config,s,compositions,25,100,10,250,0,0,0.75,1,English,0.28504085480829666
468,2021-08-02 21:06:24,ucf-101-sbert.config,os,simple,25,10,3,250,0,0,0.75,1,English,0.3796354494028913
469,2021-08-02 21:06:28,ucf-101-sbert.config,os,simple,25,10,5,250,0,0,0.75,1,English,0.3548082966687618
470,2021-08-02 21:06:32,ucf-101-sbert.config,os,simple,25,10,10,250,0,0,0.75,1,English,0.35512256442489
471,2021-08-02 21:06:36,ucf-101-sbert.config,os,simple,25,50,3,250,0,0,0.75,1,English,0.3944060339409177
472,2021-08-02 21:06:40,ucf-101-sbert.config,os,simple,25,50,5,250,0,0,0.75,1,English,0.37177875549968575
473,2021-08-02 21:06:44,ucf-101-sbert.config,os,simple,25,50,10,250,0,0,0.75,1,English,0.3686360779384035
474,2021-08-02 21:06:48,ucf-101-sbert.config,os,simple,25,100,3,250,0,0,0.75,1,English,0.39346323067253297
475,2021-08-02 21:06:52,ucf-101-sbert.config,os,simple,25,100,5,250,0,0,0.75,1,English,0.37209302325581395
476,2021-08-02 21:06:56,ucf-101-sbert.config,os,simple,25,100,10,250,0,0,0.75,1,English,0.3714644877435575
477,2021-08-02 21:07:55,ucf-101-sbert.config,os,compositions,25,100,5,100,0,0,0.75,1,English,0.4384035197988687
478,2021-08-02 21:08:42,ucf-101-sbert.config,os,compositions,25,100,5,100,0,0,1.0,1,English,0.4255185417976116
479,2021-08-02 21:09:58,ucf-101-sbert.config,os,compositions,25,100,5,250,0,0,0.75,1,English,0.42426147077309867
480,2021-08-02 21:11:04,ucf-101-sbert.config,os,compositions,25,100,5,250,0,0,1.0,1,English,0.4239472030169705
481,2021-08-02 21:13:24,ucf-101-sbert.config,os,compositions,25,100,5,500,0,0,0.75,1,English,0.4365179132620993
482,2021-08-02 21:14:58,ucf-101-sbert.config,os,compositions,25,100,5,500,0,0,1.0,1,English,0.4226901319924576
483,2021-08-02 21:15:01,ucf-101-sbert.config,o,compositions,25,10,5,250,0,0,0.75,2,English,0.4688159084061465
484,2021-08-02 21:15:05,ucf-101-sbert.config,o,compositions,25,50,5,250,0,0,0.75,2,English,0.4528472431455258
485,2021-08-02 21:15:09,ucf-101-sbert.config,o,compositions,25,100,5,250,0,0,0.75,2,English,0.4624887014160892
486,2021-08-02 21:15:13,ucf-101-sbert.config,s,compositions,25,100,3,250,0,0,0.75,2,English,0.1611931304609822
487,2021-08-02 21:15:16,ucf-101-sbert.config,s,compositions,25,100,5,250,0,0,0.75,2,English,0.18379029828261528
488,2021-08-02 21:15:20,ucf-101-sbert.config,s,compositions,25,100,10,250,0,0,0.75,2,English,0.1816812292859295
489,2021-08-02 21:15:24,ucf-101-sbert.config,os,simple,25,10,3,250,0,0,0.75,2,English,0.3865622175354022
490,2021-08-02 21:15:28,ucf-101-sbert.config,os,simple,25,10,5,250,0,0,0.75,2,English,0.3949984935221452
491,2021-08-02 21:15:31,ucf-101-sbert.config,os,simple,25,10,10,250,0,0,0.75,2,English,0.3624585718589937
492,2021-08-02 21:15:35,ucf-101-sbert.config,os,simple,25,50,3,250,0,0,0.75,2,English,0.39710756251883095
493,2021-08-02 21:15:40,ucf-101-sbert.config,os,simple,25,50,5,250,0,0,0.75,2,English,0.4043386562217535
494,2021-08-02 21:15:44,ucf-101-sbert.config,os,simple,25,50,10,250,0,0,0.75,2,English,0.36727930099427536
495,2021-08-02 21:15:50,ucf-101-sbert.config,os,simple,25,100,3,250,0,0,0.75,2,English,0.4040373606507984
496,2021-08-02 21:15:58,ucf-101-sbert.config,os,simple,25,100,5,250,0,0,0.75,2,English,0.4142814100632721
497,2021-08-02 21:16:08,ucf-101-sbert.config,os,simple,25,100,10,250,0,0,0.75,2,English,0.3724013257005122
498,2021-08-02 21:17:12,ucf-101-sbert.config,os,compositions,25,100,5,100,0,0,0.75,2,English,0.4685146128351913
499,2021-08-02 21:18:07,ucf-101-sbert.config,os,compositions,25,100,5,100,0,0,1.0,2,English,0.4865923470924978
500,2021-08-02 21:19:26,ucf-101-sbert.config,os,compositions,25,100,5,250,0,0,0.75,2,English,0.4899065983730039
501,2021-08-02 21:20:32,ucf-101-sbert.config,os,compositions,25,100,5,250,0,0,1.0,2,English,0.4920156673696897
502,2021-08-02 21:22:55,ucf-101-sbert.config,os,compositions,25,100,5,500,0,0,0.75,2,English,0.501355830069298
503,2021-08-02 21:24:32,ucf-101-sbert.config,os,compositions,25,100,5,500,0,0,1.0,2,English,0.5049713769207592
504,2021-08-02 21:24:36,ucf-101-sbert.config,o,compositions,25,10,5,250,0,0,0.75,3,English,0.5491755005889282
505,2021-08-02 21:24:39,ucf-101-sbert.config,o,compositions,25,50,5,250,0,0,0.75,3,English,0.5421083627797408
506,2021-08-02 21:24:43,ucf-101-sbert.config,o,compositions,25,100,5,250,0,0,0.75,3,English,0.5373969375736161
507,2021-08-02 21:24:47,ucf-101-sbert.config,s,compositions,25,100,3,250,0,0,0.75,3,English,0.32302709069493524
508,2021-08-02 21:24:51,ucf-101-sbert.config,s,compositions,25,100,5,250,0,0,0.75,3,English,0.3571849234393404
509,2021-08-02 21:24:54,ucf-101-sbert.config,s,compositions,25,100,10,250,0,0,0.75,3,English,0.3739693757361602
510,2021-08-02 21:24:58,ucf-101-sbert.config,os,simple,25,10,3,250,0,0,0.75,3,English,0.49852767962308603
511,2021-08-02 21:25:02,ucf-101-sbert.config,os,simple,25,10,5,250,0,0,0.75,3,English,0.5209069493521791
512,2021-08-02 21:25:06,ucf-101-sbert.config,os,simple,25,10,10,250,0,0,0.75,3,English,0.4988221436984688
513,2021-08-02 21:25:10,ucf-101-sbert.config,os,simple,25,50,3,250,0,0,0.75,3,English,0.5035335689045937
514,2021-08-02 21:25:14,ucf-101-sbert.config,os,simple,25,50,5,250,0,0,0.75,3,English,0.5229681978798587
515,2021-08-02 21:25:18,ucf-101-sbert.config,os,simple,25,50,10,250,0,0,0.75,3,English,0.4994110718492344
516,2021-08-02 21:25:23,ucf-101-sbert.config,os,simple,25,100,3,250,0,0,0.75,3,English,0.5076560659599529
517,2021-08-02 21:25:27,ucf-101-sbert.config,os,simple,25,100,5,250,0,0,0.75,3,English,0.5285630153121319
518,2021-08-02 21:25:31,ucf-101-sbert.config,os,simple,25,100,10,250,0,0,0.75,3,English,0.5108951707891637
519,2021-08-02 21:26:21,ucf-101-sbert.config,os,compositions,25,100,5,100,0,0,0.75,3,English,0.5530035335689046
520,2021-08-02 21:27:14,ucf-101-sbert.config,os,compositions,25,100,5,100,0,0,1.0,3,English,0.5585983510011778
521,2021-08-02 21:28:39,ucf-101-sbert.config,os,compositions,25,100,5,250,0,0,0.75,3,English,0.5812720848056537
522,2021-08-02 21:29:47,ucf-101-sbert.config,os,compositions,25,100,5,250,0,0,1.0,3,English,0.573321554770318
523,2021-08-02 21:32:11,ucf-101-sbert.config,os,compositions,25,100,5,500,0,0,0.75,3,English,0.5868669022379269
524,2021-08-02 21:33:48,ucf-101-sbert.config,os,compositions,25,100,5,500,0,0,1.0,3,English,0.583922261484099
525,2021-08-02 21:33:52,ucf-101-sbert.config,o,compositions,25,10,5,250,0,0,0.75,4,English,0.576499388004896
526,2021-08-02 21:33:56,ucf-101-sbert.config,o,compositions,25,50,5,250,0,0,0.75,4,English,0.6129130966952264
527,2021-08-02 21:33:59,ucf-101-sbert.config,o,compositions,25,100,5,250,0,0,0.75,4,English,0.6135250917992656
528,2021-08-02 21:34:03,ucf-101-sbert.config,s,compositions,25,100,3,250,0,0,0.75,4,English,0.2830477356181151
529,2021-08-02 21:34:06,ucf-101-sbert.config,s,compositions,25,100,5,250,0,0,0.75,4,English,0.26744186046511625
530,2021-08-02 21:34:10,ucf-101-sbert.config,s,compositions,25,100,10,250,0,0,0.75,4,English,0.2591799265605875
531,2021-08-02 21:34:14,ucf-101-sbert.config,os,simple,25,10,3,250,0,0,0.75,4,English,0.5171358629130967
532,2021-08-02 21:34:18,ucf-101-sbert.config,os,simple,25,10,5,250,0,0,0.75,4,English,0.4944920440636475
533,2021-08-02 21:34:22,ucf-101-sbert.config,os,simple,25,10,10,250,0,0,0.75,4,English,0.4550183598531212
534,2021-08-02 21:34:25,ucf-101-sbert.config,os,simple,25,50,3,250,0,0,0.75,4,English,0.5618115055079559
535,2021-08-02 21:34:29,ucf-101-sbert.config,os,simple,25,50,5,250,0,0,0.75,4,English,0.5333537331701347
536,2021-08-02 21:34:33,ucf-101-sbert.config,os,simple,25,50,10,250,0,0,0.75,4,English,0.4923500611995104
537,2021-08-02 21:34:37,ucf-101-sbert.config,os,simple,25,100,3,250,0,0,0.75,4,English,0.5700734394124847
538,2021-08-02 21:34:41,ucf-101-sbert.config,os,simple,25,100,5,250,0,0,0.75,4,English,0.5403916768665851
539,2021-08-02 21:34:45,ucf-101-sbert.config,os,simple,25,100,10,250,0,0,0.75,4,English,0.4996940024479804
540,2021-08-02 21:35:35,ucf-101-sbert.config,os,compositions,25,100,5,100,0,0,0.75,4,English,0.563953488372093
541,2021-08-02 21:36:28,ucf-101-sbert.config,os,compositions,25,100,5,100,0,0,1.0,4,English,0.5697674418604651
542,2021-08-02 21:37:45,ucf-101-sbert.config,os,compositions,25,100,5,250,0,0,0.75,4,English,0.5789473684210527
543,2021-08-02 21:38:59,ucf-101-sbert.config,os,compositions,25,100,5,250,0,0,1.0,4,English,0.5890452876376989
544,2021-08-02 21:41:25,ucf-101-sbert.config,os,compositions,25,100,5,500,0,0,0.75,4,English,0.6040391676866586
545,2021-08-02 21:43:01,ucf-101-sbert.config,os,compositions,25,100,5,500,0,0,1.0,4,English,0.6107711138310894
546,2021-08-02 21:43:05,ucf-101-sbert.config,o,compositions,25,10,5,250,0,0,0.75,5,English,0.3791925465838509
547,2021-08-02 21:43:08,ucf-101-sbert.config,o,compositions,25,50,5,250,0,0,0.75,5,English,0.41459627329192544
548,2021-08-02 21:43:12,ucf-101-sbert.config,o,compositions,25,100,5,250,0,0,0.75,5,English,0.3888198757763976
549,2021-08-02 21:43:16,ucf-101-sbert.config,s,compositions,25,100,3,250,0,0,0.75,5,English,0.2015527950310559
550,2021-08-02 21:43:19,ucf-101-sbert.config,s,compositions,25,100,5,250,0,0,0.75,5,English,0.2484472049689441
551,2021-08-02 21:43:23,ucf-101-sbert.config,s,compositions,25,100,10,250,0,0,0.75,5,English,0.2680124223602485
552,2021-08-02 21:43:26,ucf-101-sbert.config,os,simple,25,10,3,250,0,0,0.75,5,English,0.35372670807453416
553,2021-08-02 21:43:30,ucf-101-sbert.config,os,simple,25,10,5,250,0,0,0.75,5,English,0.35838509316770184
554,2021-08-02 21:43:34,ucf-101-sbert.config,os,simple,25,10,10,250,0,0,0.75,5,English,0.3720496894409938
555,2021-08-02 21:43:38,ucf-101-sbert.config,os,simple,25,50,3,250,0,0,0.75,5,English,0.3670807453416149
556,2021-08-02 21:43:42,ucf-101-sbert.config,os,simple,25,50,5,250,0,0,0.75,5,English,0.3673913043478261
557,2021-08-02 21:43:46,ucf-101-sbert.config,os,simple,25,50,10,250,0,0,0.75,5,English,0.3763975155279503
558,2021-08-02 21:43:50,ucf-101-sbert.config,os,simple,25,100,3,250,0,0,0.75,5,English,0.356832298136646
559,2021-08-02 21:43:54,ucf-101-sbert.config,os,simple,25,100,5,250,0,0,0.75,5,English,0.3661490683229814
560,2021-08-02 21:43:58,ucf-101-sbert.config,os,simple,25,100,10,250,0,0,0.75,5,English,0.3736024844720497
561,2021-08-02 21:44:48,ucf-101-sbert.config,os,compositions,25,100,5,100,0,0,0.75,5,English,0.4158385093167702
562,2021-08-02 21:45:36,ucf-101-sbert.config,os,compositions,25,100,5,100,0,0,1.0,5,English,0.4236024844720497
563,2021-08-02 21:46:52,ucf-101-sbert.config,os,compositions,25,100,5,250,0,0,0.75,5,English,0.4322981366459627
564,2021-08-02 21:47:57,ucf-101-sbert.config,os,compositions,25,100,5,250,0,0,1.0,5,English,0.44565217391304346
565,2021-08-02 21:50:17,ucf-101-sbert.config,os,compositions,25,100,5,500,0,0,0.75,5,English,0.4304347826086957
566,2021-08-02 21:51:51,ucf-101-sbert.config,os,compositions,25,100,5,500,0,0,1.0,5,English,0.43509316770186335
567,2021-08-02 21:51:55,ucf-101-sbert.config,o,compositions,25,10,5,250,0,0,0.75,6,English,0.4400838825644097
568,2021-08-02 21:51:59,ucf-101-sbert.config,o,compositions,25,50,5,250,0,0,0.75,6,English,0.4592570401437987
569,2021-08-02 21:52:03,ucf-101-sbert.config,o,compositions,25,100,5,250,0,0,0.75,6,English,0.4565608148591971
570,2021-08-02 21:52:06,ucf-101-sbert.config,s,compositions,25,100,3,250,0,0,0.75,6,English,0.2456560814859197
571,2021-08-02 21:52:10,ucf-101-sbert.config,s,compositions,25,100,5,250,0,0,0.75,6,English,0.2525464349910126
572,2021-08-02 21:52:13,ucf-101-sbert.config,s,compositions,25,100,10,250,0,0,0.75,6,English,0.2660275614140204
573,2021-08-02 21:52:17,ucf-101-sbert.config,os,simple,25,10,3,250,0,0,0.75,6,English,0.3825644098262432
574,2021-08-02 21:52:21,ucf-101-sbert.config,os,simple,25,10,5,250,0,0,0.75,6,English,0.3897543439185141
575,2021-08-02 21:52:25,ucf-101-sbert.config,os,simple,25,10,10,250,0,0,0.75,6,English,0.3795686039544637
576,2021-08-02 21:52:29,ucf-101-sbert.config,os,simple,25,50,3,250,0,0,0.75,6,English,0.4152186938286399
577,2021-08-02 21:52:33,ucf-101-sbert.config,os,simple,25,50,5,250,0,0,0.75,6,English,0.4176153385260635
578,2021-08-02 21:52:37,ucf-101-sbert.config,os,simple,25,50,10,250,0,0,0.75,6,English,0.39844218094667466
579,2021-08-02 21:52:41,ucf-101-sbert.config,os,simple,25,100,3,250,0,0,0.75,6,English,0.4161174355901738
580,2021-08-02 21:52:45,ucf-101-sbert.config,os,simple,25,100,5,250,0,0,0.75,6,English,0.4200119832234871
581,2021-08-02 21:52:49,ucf-101-sbert.config,os,simple,25,100,10,250,0,0,0.75,6,English,0.40653085680047935
582,2021-08-02 21:53:40,ucf-101-sbert.config,os,compositions,25,100,5,100,0,0,0.75,6,English,0.4430796884361893
583,2021-08-02 21:54:28,ucf-101-sbert.config,os,compositions,25,100,5,100,0,0,1.0,6,English,0.4532654284002397
584,2021-08-02 21:55:45,ucf-101-sbert.config,os,compositions,25,100,5,250,0,0,0.75,6,English,0.4589574595566207
585,2021-08-02 21:56:52,ucf-101-sbert.config,os,compositions,25,100,5,250,0,0,1.0,6,English,0.4667465548232474
586,2021-08-02 21:59:14,ucf-101-sbert.config,os,compositions,25,100,5,500,0,0,0.75,6,English,0.4583582983822648
587,2021-08-02 22:00:52,ucf-101-sbert.config,os,compositions,25,100,5,500,0,0,1.0,6,English,0.46375074895146795
588,2021-08-02 22:00:56,ucf-101-sbert.config,o,compositions,25,10,5,250,0,0,0.75,7,English,0.6046438657044242
589,2021-08-02 22:00:59,ucf-101-sbert.config,o,compositions,25,50,5,250,0,0,0.75,7,English,0.5418889237527456
590,2021-08-02 22:01:03,ucf-101-sbert.config,o,compositions,25,100,5,250,0,0,0.75,7,English,0.5390649513649199
591,2021-08-02 22:01:06,ucf-101-sbert.config,s,compositions,25,100,3,250,0,0,0.75,7,English,0.25258864135550674
592,2021-08-02 22:01:10,ucf-101-sbert.config,s,compositions,25,100,5,250,0,0,0.75,7,English,0.29055538123627234
593,2021-08-02 22:01:13,ucf-101-sbert.config,s,compositions,25,100,10,250,0,0,0.75,7,English,0.28710385942893
594,2021-08-02 22:01:17,ucf-101-sbert.config,os,simple,25,10,3,250,0,0,0.75,7,English,0.490429871352369
595,2021-08-02 22:01:21,ucf-101-sbert.config,os,simple,25,10,5,250,0,0,0.75,7,English,0.4913711954816442
596,2021-08-02 22:01:25,ucf-101-sbert.config,os,simple,25,10,10,250,0,0,0.75,7,English,0.46093504863508
597,2021-08-02 22:01:29,ucf-101-sbert.config,os,simple,25,50,3,250,0,0,0.75,7,English,0.48886099780357706
598,2021-08-02 22:01:33,ucf-101-sbert.config,os,simple,25,50,5,250,0,0,0.75,7,English,0.4901160966426106
599,2021-08-02 22:01:37,ucf-101-sbert.config,os,simple,25,50,10,250,0,0,0.75,7,English,0.4684656416692815
600,2021-08-02 22:01:41,ucf-101-sbert.config,os,simple,25,100,3,250,0,0,0.75,7,English,0.5014119861939128
601,2021-08-02 22:01:45,ucf-101-sbert.config,os,simple,25,100,5,250,0,0,0.75,7,English,0.5036084091622215
602,2021-08-02 22:01:49,ucf-101-sbert.config,os,simple,25,100,10,250,0,0,0.75,7,English,0.4825855036084092
603,2021-08-02 22:02:38,ucf-101-sbert.config,os,compositions,25,100,5,100,0,0,0.75,7,English,0.5905240037652966
604,2021-08-02 22:03:25,ucf-101-sbert.config,os,compositions,25,100,5,100,0,0,1.0,7,English,0.5651082522748666
605,2021-08-02 22:04:41,ucf-101-sbert.config,os,compositions,25,100,5,250,0,0,0.75,7,English,0.5961719485409476
606,2021-08-02 22:05:46,ucf-101-sbert.config,os,compositions,25,100,5,250,0,0,1.0,7,English,0.5898964543457798
607,2021-08-02 22:08:06,ucf-101-sbert.config,os,compositions,25,100,5,500,0,0,0.75,7,English,0.6002510197678067
608,2021-08-02 22:09:41,ucf-101-sbert.config,os,compositions,25,100,5,500,0,0,1.0,7,English,0.5980545967994979
609,2021-08-02 22:09:45,ucf-101-sbert.config,o,compositions,25,10,5,250,0,0,0.75,8,English,0.5687518887881535
610,2021-08-02 22:09:48,ucf-101-sbert.config,o,compositions,25,50,5,250,0,0,0.75,8,English,0.5330915684496826
611,2021-08-02 22:09:52,ucf-101-sbert.config,o,compositions,25,100,5,250,0,0,0.75,8,English,0.5358114233907525
612,2021-08-02 22:09:56,ucf-101-sbert.config,s,compositions,25,100,3,250,0,0,0.75,8,English,0.3263825929283772
613,2021-08-02 22:09:59,ucf-101-sbert.config,s,compositions,25,100,5,250,0,0,0.75,8,English,0.3106678754910849
614,2021-08-02 22:10:03,ucf-101-sbert.config,s,compositions,25,100,10,250,0,0,0.75,8,English,0.3052281656089453
615,2021-08-02 22:10:07,ucf-101-sbert.config,os,simple,25,10,3,250,0,0,0.75,8,English,0.505288606829858
616,2021-08-02 22:10:11,ucf-101-sbert.config,os,simple,25,10,5,250,0,0,0.75,8,English,0.4853430039286794
617,2021-08-02 22:10:15,ucf-101-sbert.config,os,simple,25,10,10,250,0,0,0.75,8,English,0.4738591719552735
618,2021-08-02 22:10:19,ucf-101-sbert.config,os,simple,25,50,3,250,0,0,0.75,8,English,0.5010577213659716
619,2021-08-02 22:10:23,ucf-101-sbert.config,os,simple,25,50,5,250,0,0,0.75,8,English,0.4889694771834391
620,2021-08-02 22:10:27,ucf-101-sbert.config,os,simple,25,50,10,250,0,0,0.75,8,English,0.47537020247809
621,2021-08-02 22:10:31,ucf-101-sbert.config,os,simple,25,100,3,250,0,0,0.75,8,English,0.5031731640979148
622,2021-08-02 22:10:35,ucf-101-sbert.config,os,simple,25,100,5,250,0,0,0.75,8,English,0.4805077062556664
623,2021-08-02 22:10:39,ucf-101-sbert.config,os,simple,25,100,10,250,0,0,0.75,8,English,0.4747657902689634
624,2021-08-02 22:11:29,ucf-101-sbert.config,os,compositions,25,100,5,100,0,0,0.75,8,English,0.5421577515865821
625,2021-08-02 22:12:17,ucf-101-sbert.config,os,compositions,25,100,5,100,0,0,1.0,8,English,0.5648232094288305
626,2021-08-02 22:13:33,ucf-101-sbert.config,os,compositions,25,100,5,250,0,0,0.75,8,English,0.5690540948927169
627,2021-08-02 22:14:37,ucf-101-sbert.config,os,compositions,25,100,5,250,0,0,1.0,8,English,0.5738893925657298
628,2021-08-02 22:16:58,ucf-101-sbert.config,os,compositions,25,100,5,500,0,0,0.75,8,English,0.5763070414022363
629,2021-08-02 22:18:34,ucf-101-sbert.config,os,compositions,25,100,5,500,0,0,1.0,8,English,0.5766092475067996
630,2021-08-02 22:18:37,ucf-101-sbert.config,o,compositions,25,10,5,250,0,0,0.75,9,English,0.5045334893243638
631,2021-08-02 22:18:41,ucf-101-sbert.config,o,compositions,25,50,5,250,0,0,0.75,9,English,0.5293945598128108
632,2021-08-02 22:18:45,ucf-101-sbert.config,o,compositions,25,100,5,250,0,0,0.75,9,English,0.5048259725065809
633,2021-08-02 22:18:49,ucf-101-sbert.config,s,compositions,25,100,3,250,0,0,0.75,9,English,0.3109096226966949
634,2021-08-02 22:18:52,ucf-101-sbert.config,s,compositions,25,100,5,250,0,0,0.75,9,English,0.3006727113190992
635,2021-08-02 22:18:56,ucf-101-sbert.config,s,compositions,25,100,10,250,0,0,0.75,9,English,0.2807838549283416
636,2021-08-02 22:19:00,ucf-101-sbert.config,os,simple,25,10,3,250,0,0,0.75,9,English,0.44720678560982746
637,2021-08-02 22:19:04,ucf-101-sbert.config,os,simple,25,10,5,250,0,0,0.75,9,English,0.4612459783562445
638,2021-08-02 22:19:08,ucf-101-sbert.config,os,simple,25,10,10,250,0,0,0.75,9,English,0.4185434337525592
639,2021-08-02 22:19:12,ucf-101-sbert.config,os,simple,25,50,3,250,0,0,0.75,9,English,0.4624159110851126
640,2021-08-02 22:19:16,ucf-101-sbert.config,os,simple,25,50,5,250,0,0,0.75,9,English,0.4732377888271425
641,2021-08-02 22:19:20,ucf-101-sbert.config,os,simple,25,50,10,250,0,0,0.75,9,English,0.4510090669786487
642,2021-08-02 22:19:24,ucf-101-sbert.config,os,simple,25,100,3,250,0,0,0.75,9,English,0.4536414156186019
643,2021-08-02 22:19:28,ucf-101-sbert.config,os,simple,25,100,5,250,0,0,0.75,9,English,0.4632933606317637
644,2021-08-02 22:19:32,ucf-101-sbert.config,os,simple,25,100,10,250,0,0,0.75,9,English,0.4501316174319976
645,2021-08-02 22:20:24,ucf-101-sbert.config,os,compositions,25,100,5,100,0,0,0.75,9,English,0.5355367066393683
646,2021-08-02 22:21:12,ucf-101-sbert.config,os,compositions,25,100,5,100,0,0,1.0,9,English,0.5677098566832407
647,2021-08-02 22:22:30,ucf-101-sbert.config,os,compositions,25,100,5,250,0,0,0.75,9,English,0.5451886516525299
648,2021-08-02 22:23:36,ucf-101-sbert.config,os,compositions,25,100,5,250,0,0,1.0,9,English,0.5609827434922492
649,2021-08-02 22:25:59,ucf-101-sbert.config,os,compositions,25,100,5,500,0,0,0.75,9,English,0.5516232816613045
650,2021-08-02 22:27:37,ucf-101-sbert.config,os,compositions,25,100,5,500,0,0,1.0,9,English,0.5507458321146534
651,2021-08-02 22:27:41,ucf-101-sbert.config,o,compositions,25,10,5,250,0,0,0.75,10,English,0.6159213447510308
652,2021-08-02 22:27:44,ucf-101-sbert.config,o,compositions,25,50,5,250,0,0,0.75,10,English,0.5889628924833492
653,2021-08-02 22:27:48,ucf-101-sbert.config,o,compositions,25,100,5,250,0,0,0.75,10,English,0.566127497621313
654,2021-08-02 22:27:51,ucf-101-sbert.config,s,compositions,25,100,3,250,0,0,0.75,10,English,0.3355534411671424
655,2021-08-02 22:27:55,ucf-101-sbert.config,s,compositions,25,100,5,250,0,0,0.75,10,English,0.3089121471614336
656,2021-08-02 22:27:58,ucf-101-sbert.config,s,compositions,25,100,10,250,0,0,0.75,10,English,0.3047890897557881
657,2021-08-02 22:28:02,ucf-101-sbert.config,os,simple,25,10,3,250,0,0,0.75,10,English,0.5394862036156042
658,2021-08-02 22:28:06,ucf-101-sbert.config,os,simple,25,10,5,250,0,0,0.75,10,English,0.510941960038059
659,2021-08-02 22:28:10,ucf-101-sbert.config,os,simple,25,10,10,250,0,0,0.75,10,English,0.4693942277196321
